Source,Target
12019,ID50473809
12019,ID15476400
12090,ID68928451
12090,ID01059570
12090,ID52892208
12090,ID36134662
12090,ID11436385
12694,ID99361449
12694,ID11379118
12694,ID84848377
12694,ID33293272
12694,ID20932111
12866,ID05676954
12866,ID94867416
12866,ID18552104
12866,ID05335885
12866,ID87709247
13207,ID31950682
13207,ID90416948
13207,ID29079758
13207,ID60705074
13207,ID31463158
13344,ID48422470
13344,ID22988901
13344,ID52586800
13344,ID84194647
13344,ID81003849
13482,ID84546112
13482,ID34129570
13482,ID14700498
13482,ID88077104
13482,ID43375948
14777,ID49305920
14777,ID01319449
14777,ID61308621
14777,ID82174230
14777,ID92716878
14898,ID49305920
14898,ID64186172
14898,ID28764442
14898,ID42493343
14898,ID35050722
14899,ID49305920
14899,ID28764442
14899,ID54476872
14899,ID19400826
14899,ID70846035
15492,ID57978417
15492,ID46337015
15492,ID59394020
15492,ID36397652
15492,ID52225506
4696,ID74958156
4696,ID95769083
4696,ID64483706
4696,ID24851445
4696,ID66497310
4696,ID66564937
4714,ID90529358
4714,ID10012765
4714,ID29942901
4714,ID33835649
4714,ID78513612
4714,ID02166563
5788,ID84546112
5788,ID73037979
5788,ID66221198
5788,ID58474777
5788,ID35455627
5788,ID21872496
5939,ID76884053
5939,ID83089247
5939,ID61765941
5939,ID09716630
5939,ID09626414
5939,ID56206661
6653,ID60547815
6653,ID75451974
6653,ID00802033
6653,ID76195720
6653,ID54641859
6653,ID27307810
6960,ID62461348
6960,ID23851303
6960,ID77357015
6960,ID10164350
6960,ID24721968
6960,ID95181032
6963,ID24350002
6963,ID21579257
6963,ID29922475
6963,ID26127620
6963,ID04268858
6963,ID23242709
7033,ID35776622
7033,ID62245340
7033,ID06813931
7033,ID96899548
7033,ID26835704
7033,ID76647710
8028,ID87110947
8028,ID89968677
8028,ID04210649
8028,ID21158465
8028,ID58441876
8028,ID38953257
8031,ID87110947
8031,ID21834962
8031,ID61492742
8031,ID89968677
8031,ID89318966
8031,ID82596356
9306,ID20757185
9306,ID09311260
9306,ID74183239
9306,ID14257337
9306,ID21324262
9306,ID47046658
9906,ID69464236
9906,ID61954502
9906,ID16669219
9906,ID50033773
9906,ID86542799
9906,ID78436459
9919,ID91526028
9919,ID28016481
9919,ID33250256
9919,ID06554559
9919,ID79190674
9919,ID77065533
10046,ID85268652
10046,ID37406539
10046,ID38240987
10046,ID63262689
10046,ID64276965
10046,ID79158963
11170,ID14497000
11170,ID35156910
11170,ID72159471
11170,ID32448711
11170,ID31076048
11170,ID95879499
11725,ID63257030
11725,ID44686006
11725,ID50369978
11725,ID73050205
11725,ID77708132
11725,ID47447253
11825,ID44686006
11825,ID54287019
11825,ID34040619
11825,ID71806581
11825,ID50369978
11825,ID18186473
12793,ID69464236
12793,ID23709283
12793,ID32818224
12793,ID11348882
12793,ID22218713
12793,ID79277738
12816,ID69464236
12816,ID23709283
12816,ID13595060
12816,ID90700166
12816,ID34228730
12816,ID11348882
13514,ID29639806
13514,ID59307461
13514,ID20784411
13514,ID51889409
13514,ID93669258
13514,ID56447205
15911,ID62878800
15911,ID80126986
15911,ID20437785
15911,ID23461011
15911,ID15912930
15911,ID73619598
1347,ID62473443
1347,ID55080949
1347,ID38109328
1347,ID99850424
1347,ID93571820
1347,ID51784486
1347,ID44011951
4595,ID85907009
4595,ID74958156
4595,ID36537425
4595,ID97398562
4595,ID73668736
4595,ID55706524
4595,ID57928063
7504,ID95583608
7504,ID81776309
7504,ID77310846
7504,ID18938134
7504,ID39920192
7504,ID07830454
7504,ID63183001
7976,ID04316205
7976,ID07919824
7976,ID08655255
7976,ID90872358
7976,ID76739258
7976,ID70449224
7976,ID61437552
8934,ID05233588
8934,ID53067580
8934,ID41970317
8934,ID95275325
8934,ID09879552
8934,ID19928726
8934,ID96538506
9631,ID49305920
9631,ID01319449
9631,ID24190129
9631,ID95347937
9631,ID48776195
9631,ID92404255
9631,ID10819326
10662,ID31950682
10662,ID17308586
10662,ID67302551
10662,ID63214054
10662,ID22383998
10662,ID06154344
10662,ID31463158
12289,ID98066223
12289,ID56182866
12289,ID63947176
12289,ID92378604
12289,ID97826905
12289,ID31660846
12289,ID21531555
8528,ID15741156
8528,ID87110947
8528,ID83045017
8528,ID61017230
8528,ID42821050
8528,ID54596978
8528,ID85886484
8528,ID81500868
8968,ID15741156
8968,ID87110947
8968,ID83045017
8968,ID61017230
8968,ID42821050
8968,ID54596978
8968,ID85886484
8968,ID35052317
9585,ID35776622
9585,ID70249326
9585,ID57220423
9585,ID76118496
9585,ID48379172
9585,ID07339038
9585,ID38976375
9585,ID02058694
14176,ID58736069
14176,ID28749632
14176,ID05962802
14176,ID82171112
14176,ID78452267
14176,ID06326361
14176,ID42565366
14176,ID17910473
17876,ID52859640
17876,ID65035933
17876,ID64144965
17876,ID58240852
17876,ID33070013
17876,ID62244020
17876,ID05311353
17876,ID78708801
3598,ID01059570
3598,ID07225888
3598,ID27604162
3598,ID09080328
3598,ID34845597
3598,ID32119080
3598,ID82453691
3598,ID03923770
3598,ID41956941
18280,ID22768508
18280,ID39530285
18280,ID52991192
18280,ID86409177
18280,ID38928123
18280,ID26287211
18280,ID66349092
18280,ID23625006
18280,ID08853208
12035,ID46599857
12035,ID61905183
12035,ID98176612
12035,ID64203087
12035,ID15033706
12035,ID16520843
12035,ID22347530
12035,ID61105493
12035,ID13602574
12035,ID57666534
31,ID42482331
31,ID28599117
31,ID80284025
31,ID54556738
31,ID98721595
31,ID46088185
31,ID51709077
31,ID29562750
31,ID35903668
31,ID08596959
31,ID58361777
31,ID14206353
5062,ID62473443
5062,ID68383528
5062,ID33823282
5062,ID55080949
5062,ID36920554
5062,ID07039660
5062,ID44011951
5062,ID51784486
5062,ID99850424
5062,ID46892543
5062,ID93571820
5062,ID12955411
12666,ID99361449
12666,ID15306649
12666,ID90965541
12666,ID27597425
12666,ID52049407
12666,ID33097795
12666,ID40649729
12666,ID93178518
12666,ID13119914
12666,ID98371006
12666,ID10359457
12666,ID08425400
12819,ID46737883
12819,ID79957235
12819,ID72716247
12819,ID69994209
12819,ID18120783
12819,ID38516754
12819,ID66871748
12819,ID84672540
12819,ID51224463
12819,ID49285176
12819,ID44555143
12819,ID26944067
3576,ID27430736
3576,ID14741935
3576,ID10705360
3576,ID37828161
3576,ID32264353
3576,ID85993637
3576,ID46236598
3576,ID26176699
3576,ID29263957
3576,ID06162920
3576,ID36794258
3576,ID64735233
3576,ID43104115
3576,ID49792022
3602,ID01059570
3602,ID08239842
3602,ID27604162
3602,ID07225888
3602,ID82453691
3602,ID09248668
3602,ID40675836
3602,ID31038064
3602,ID41751834
3602,ID09080328
3602,ID23473859
3602,ID41385213
3602,ID41956941
3602,ID03160273
3602,ID85736674
3602,ID34223730
3602,ID49337171
12641,ID99361449
12641,ID77354612
12641,ID88692598
12641,ID72912671
12641,ID13128530
12641,ID62584111
12641,ID80009899
12641,ID22270549
12641,ID98780944
12641,ID54511022
12641,ID33433161
12641,ID95752309
12641,ID33451819
12641,ID47885017
12641,ID59140430
12641,ID43878859
12641,ID41841762
12641,ID71181026
12641,ID65456076
12641,ID95872224
5790,ID22768508
5790,ID57212965
5790,ID13397583
5790,ID24191111
5790,ID44451741
5790,ID68689987
5790,ID56022180
5790,ID30341173
5790,ID48750528
5790,ID26130393
5790,ID49529598
5790,ID03694892
5790,ID32028497
5790,ID82316611
5790,ID82525732
5790,ID26405981
5790,ID47808337
5790,ID29974987
5790,ID92638582
5790,ID98379772
5790,ID34706722
5790,ID30628495
5790,ID66954991
5790,ID18813756
5790,ID51751617
5790,ID73541624
5790,ID88669116
5790,ID58547177
5790,ID99544100
5790,ID73812935
5790,ID40795284
5790,ID51830037
5790,ID48203042
5790,ID65256126
5790,ID98705609
5790,ID57099856
5790,ID45746072
5790,ID60246050
5790,ID78973344
5790,ID15853802
5790,ID89847141
480,ID27702889
1717,ID27702889
1970,ID67574786
3505,ID57546558
3523,ID71202918
4006,ID66033640
5185,ID27702889
5304,ID22768508
5425,ID69464236
5911,ID67574786
5953,ID87110947
6656,ID67574786
7491,ID87110947
7727,ID87110947
7989,ID87110947
8017,ID96173168
8087,ID87110947
8536,ID87110947
8960,ID44686006
8987,ID44686006
8988,ID44686006
8994,ID72336161
10193,ID00984131
10213,ID87110947
10221,ID44686006
10397,ID69464236
10744,ID44686006
10957,ID69464236
10968,ID67574786
10974,ID00984131
11037,ID00984131
11117,ID44686006
11118,ID86364376
11143,ID87110947
11144,ID87110947
11370,ID44686006
11457,ID87110947
11610,ID87110947
11815,ID87110947
11823,ID86364376
11908,ID69464236
11966,ID87110947
11967,ID87110947
11982,ID87110947
12057,ID10766628
12059,ID44686006
12471,ID44686006
12971,ID69464236
13136,ID87110947
13524,ID10766628
13615,ID69464236
14240,ID44686006
14243,ID44686006
14261,ID54943417
14852,ID69464236
14908,ID69464236
14956,ID54943417
14957,ID43248075
14962,ID14741935
14965,ID43248075
15353,ID87110947
15354,ID87110947
15387,ID87110947
15388,ID87110947
15393,ID14741935
15454,ID87110947
15455,ID87110947
15537,ID44686006
16009,ID44686006
17619,ID54943417
17630,ID02050294
17642,ID22768508
17698,ID22768508
17910,ID22768508
18056,ID02050294
18576,ID22768508
476,ID48768526
476,ID84991267
477,ID27702889
477,ID36181266
1073,ID94629296
1073,ID17378983
1077,ID27702889
1077,ID99341488
1148,ID94629296
1148,ID83338601
1656,ID27702889
1656,ID48460497
1683,ID66033640
1683,ID11575154
1715,ID27702889
1715,ID05377028
1793,ID22768508
1793,ID17148973
1800,ID22768508
1800,ID03576156
1803,ID51488340
1803,ID77704306
2357,ID00984131
2357,ID59940252
2366,ID22768508
2366,ID06130508
2518,ID94629296
2518,ID87083669
2599,ID69464236
2599,ID42685668
2919,ID22768508
2919,ID19994732
2944,ID27702889
2944,ID74687994
3133,ID94629296
3133,ID87083669
3333,ID86364376
3333,ID15144995
3336,ID86364376
3336,ID46889771
3364,ID86364376
3364,ID40908515
3369,ID48414987
3369,ID71556984
3398,ID94629296
3398,ID84868075
3400,ID22768508
3400,ID97553238
3435,ID94629296
3435,ID65100671
3452,ID27702889
3452,ID99341488
3455,ID00984131
3455,ID95900878
3497,ID00984131
3497,ID59940252
3522,ID00984131
3522,ID59940252
3537,ID44686006
3537,ID13162862
3591,ID18727536
3591,ID69515448
3775,ID22768508
3775,ID79863978
3897,ID94629296
3897,ID87083669
3970,ID57546558
3970,ID43503812
3975,ID14741935
3975,ID91778306
3978,ID48768526
3978,ID17947851
3979,ID48768526
3979,ID36644183
3989,ID22768508
3989,ID21823147
4074,ID94629296
4074,ID87083669
4076,ID94629296
4076,ID85202252
4122,ID27702889
4122,ID44748890
4621,ID22768508
4621,ID71488898
4634,ID48768526
4634,ID82426874
4671,ID00984131
4671,ID10832984
4684,ID22768508
4684,ID28364132
4701,ID22768508
4701,ID06130508
4720,ID00984131
4720,ID95900878
4729,ID57546558
4729,ID76789620
4731,ID66033640
4731,ID90731045
5177,ID48768526
5177,ID82426874
5178,ID48768526
5178,ID11861105
5180,ID48768526
5180,ID17947851
5194,ID57546558
5194,ID45481155
5306,ID94629296
5306,ID56277804
5312,ID22768508
5312,ID52243437
5333,ID49320945
5333,ID46666989
5510,ID27702889
5510,ID44748890
5658,ID54943417
5658,ID12396887
5782,ID27702889
5782,ID24788044
5815,ID00984131
5815,ID10832984
5831,ID87110947
5831,ID83045017
5837,ID22768508
5837,ID28364132
5883,ID57546558
5883,ID09364888
5923,ID00984131
5923,ID10832984
5966,ID00984131
5966,ID82280459
6211,ID49320945
6211,ID18358358
6298,ID18727536
6298,ID60865366
6319,ID48768526
6319,ID17947851
6321,ID48768526
6321,ID11861105
6363,ID22768508
6363,ID52243437
6365,ID22768508
6365,ID21823147
6368,ID22768508
6368,ID19994732
6386,ID20757185
6386,ID74183239
6404,ID27702889
6404,ID52560358
6537,ID18727536
6537,ID60865366
6639,ID27702889
6639,ID44748890
6961,ID68117417
6961,ID95721656
7006,ID22601337
7006,ID30307176
7026,ID48768526
7026,ID30351295
7047,ID43248075
7047,ID34756191
7072,ID54943417
7072,ID01331960
7132,ID76884053
7132,ID61765941
7151,ID27702889
7151,ID32872455
7309,ID27702889
7309,ID44567559
7384,ID27702889
7384,ID49149211
7386,ID27702889
7386,ID25969749
7468,ID81156550
7468,ID05108636
7501,ID27702889
7501,ID52560358
7550,ID18727536
7550,ID60865366
7972,ID27702889
7972,ID56177068
8001,ID03137770
8001,ID64613550
8080,ID14290488
8080,ID53361795
8103,ID22768508
8103,ID19994732
8118,ID00984131
8118,ID08579277
8313,ID27702889
8313,ID39220447
8314,ID27702889
8314,ID60688200
8316,ID27702889
8316,ID49149211
8909,ID18727536
8909,ID76019500
8932,ID27702889
8932,ID39220447
8958,ID22768508
8958,ID48148221
8959,ID22768508
8959,ID36281558
8969,ID69464236
8969,ID35740158
8983,ID22768508
8983,ID21823147
8989,ID00984131
8989,ID78243516
8998,ID22768508
8998,ID54049989
9033,ID22768508
9033,ID26507119
9048,ID27702889
9048,ID73840455
9115,ID48768526
9115,ID86164102
9140,ID00984131
9140,ID30470508
9144,ID44686006
9144,ID61233878
9145,ID44686006
9145,ID61233878
9154,ID69464236
9154,ID51804590
9159,ID48768526
9159,ID92617885
9170,ID48768526
9170,ID86164102
9197,ID22768508
9197,ID54049989
9198,ID48768526
9198,ID48006626
9232,ID22768508
9232,ID36281558
9247,ID54943417
9247,ID51239129
9254,ID27702889
9254,ID25698346
9268,ID48768526
9268,ID82612981
9273,ID48768526
9273,ID86164102
9311,ID18727536
9311,ID19896494
9312,ID18727536
9312,ID69515448
9337,ID36080129
9337,ID39604534
9466,ID22768508
9466,ID48148221
9468,ID22768508
9468,ID21823147
9470,ID22768508
9470,ID36281558
9544,ID00984131
9544,ID10832984
9545,ID00984131
9545,ID82280459
9694,ID36080129
9694,ID39604534
9920,ID43248075
9920,ID49550109
9936,ID96173168
9936,ID72082540
9939,ID22768508
9939,ID21823147
9942,ID44686006
9942,ID61321407
9943,ID44686006
9943,ID61321407
9956,ID00984131
9956,ID10832984
9996,ID99730234
9996,ID04003995
10012,ID87110947
10012,ID83045017
10032,ID00984131
10032,ID82280459
10053,ID69464236
10053,ID55173416
10060,ID49320945
10060,ID18358358
10103,ID18727536
10103,ID60865366
10108,ID00984131
10108,ID10832984
10139,ID27702889
10139,ID49149211
10141,ID00984131
10141,ID82280459
10153,ID22768508
10153,ID10985635
10169,ID27702889
10169,ID60688200
10200,ID80180374
10200,ID96269572
10205,ID54943417
10205,ID51239129
10210,ID22768508
10210,ID10985635
10224,ID69464236
10224,ID35740158
10226,ID22768508
10226,ID48148221
10646,ID27702889
10646,ID25698346
10698,ID27702889
10698,ID26616010
10931,ID27702889
10931,ID60688200
10960,ID22768508
10960,ID37474605
10961,ID81156550
10961,ID05108636
11034,ID10766628
11034,ID58358779
11035,ID67574786
11035,ID45028238
11036,ID67574786
11036,ID35716418
11046,ID48768526
11046,ID86164102
11047,ID36080129
11047,ID39604534
11054,ID27702889
11054,ID98448907
11084,ID14741935
11084,ID72701194
11098,ID27702889
11098,ID26616010
11102,ID69464236
11102,ID35740158
11126,ID96173168
11126,ID72170200
11127,ID62473443
11127,ID57704055
11133,ID48768526
11133,ID86164102
11134,ID22768508
11134,ID48148221
11138,ID73353411
11138,ID48437127
11262,ID48768526
11262,ID92617885
11266,ID68117417
11266,ID37853567
11328,ID22768508
11328,ID10985635
11329,ID22768508
11329,ID37474605
11330,ID22768508
11330,ID42975431
11331,ID22768508
11331,ID43952904
11374,ID44686006
11374,ID61321407
11792,ID48414987
11792,ID10029297
11802,ID27267451
11802,ID38332063
11822,ID22768508
11822,ID37474605
11838,ID27702889
11838,ID60688200
11878,ID27702889
11878,ID60688200
11933,ID27702889
11933,ID44567559
11951,ID27702889
11951,ID98448907
11965,ID27702889
11965,ID60688200
11997,ID44686006
11997,ID61321407
12010,ID43248075
12010,ID03541111
12016,ID22768508
12016,ID43952904
12020,ID48414987
12020,ID43779574
12042,ID61657199
12042,ID18832031
12065,ID27702889
12065,ID26616010
12085,ID22768508
12085,ID49521900
12089,ID44686006
12089,ID33006792
12186,ID22768508
12186,ID40557420
12188,ID22768508
12188,ID42975431
12194,ID44686006
12194,ID33006792
12426,ID69464236
12426,ID50433646
12468,ID87110947
12468,ID83045017
12669,ID64870362
12669,ID14778780
12672,ID22768508
12672,ID64461187
12686,ID22768508
12686,ID64461187
12772,ID27702889
12772,ID26616010
12833,ID27702889
12833,ID60688200
12834,ID22768508
12834,ID74854148
12849,ID22768508
12849,ID17674228
12853,ID48768526
12853,ID29681702
12881,ID27702889
12881,ID98448907
12914,ID87110947
12914,ID37989575
12915,ID87110947
12915,ID37989575
12960,ID22768508
12960,ID40557420
12962,ID22768508
12962,ID17674228
12963,ID18727536
12963,ID40821286
12972,ID69464236
12972,ID87951802
13013,ID22768508
13013,ID17674228
13423,ID18727536
13423,ID54104736
13446,ID27702889
13446,ID60688200
13449,ID27702889
13449,ID60688200
13471,ID69464236
13471,ID90722751
13475,ID22768508
13475,ID43952904
13476,ID15657175
13476,ID38488339
13478,ID27702889
13478,ID26616010
13489,ID87110947
13489,ID37989575
13501,ID15657175
13501,ID82900035
13503,ID22601337
13503,ID10178515
13517,ID27702889
13517,ID46577498
13543,ID84546112
13543,ID21872496
13559,ID22768508
13559,ID74854148
13564,ID27702889
13564,ID60688200
13577,ID92128136
13577,ID90005384
13600,ID15657175
13600,ID38488339
13611,ID48768526
13611,ID29681702
13632,ID27267451
13632,ID87549522
13636,ID43248075
13636,ID30828126
13638,ID24558400
13638,ID50314771
13643,ID96969441
13643,ID41504799
13654,ID86364376
13654,ID82277542
13655,ID27267451
13655,ID69352744
13658,ID27267451
13658,ID69352744
13723,ID69464236
13723,ID21554299
13735,ID22768508
13735,ID17674228
13736,ID22768508
13736,ID93704550
13740,ID48768526
13740,ID03058617
13752,ID48768526
13752,ID29681702
13753,ID48768526
13753,ID29681702
13754,ID48768526
13754,ID29681702
13755,ID48768526
13755,ID43866277
13761,ID44686006
13761,ID89449160
13884,ID69464236
13884,ID76013373
14156,ID48414987
14156,ID43779574
14166,ID48768526
14166,ID03058617
14189,ID64870362
